unique_code,filename,name,text,pado,consultorio_match_score,validation,validation_maleja,type,notes,address,unnamed:_13,unnamed:_14,unnamed:_15,unnamed:_16,unnamed:_17,unnamed:_18,unnamed:_19,unnamed:_20,validacion_agente,unnamed:_22,unnamed:_23,unnamed:_24,unnamed:_25,unnamed:_26,unnamed:_27,unnamed:_28,place_id,google_maps_uri,address_components,16.2381178,result_lng,display_name,formatted_address,in_target_municipality,municipality_name,zip_code,ra,pharmacy,v1,result_lat,pharmacy.1,v42,gsv_id,zipcode_gsv,name_clean,id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,nom_vial,nom_v_e_1,numero_ext,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,fecha_alta,telefono,correoelec,www,pado_geo,location_match,name_match,zipcode_denue,nom_estab_clean,name_score,zip_flag,merged_latitude,Cve_ent,Cve_mun,Cve_loc,Ageb,Manzana,Cvegeo_ageb,Cvegeo_mza,key_ageb,POBTOT,PDER_SS,PSINDER,PCON_DISC,PCON_LIMI,P15YM_AN,GRAPROES,VPH_C_ELEC,VPH_AGUADV,VPH_DRENAJ,VPH_PISODT,PRO_OCUP_C,TOTHOG,insured_rate,disability_rate,electricity_access_rate,piped_water_access_rate,drainage_access_rate,floor_material_rate,occupants_per_room,average_schooling
ChIJZ9OKsSoLjoURFoWDwXAGq1o,ChIJZ9OKsSoLjoURFoWDwXAGq1o_2023-05_right_79.jpg,"Farmacia """"Salud Y Vida""""","ACCESORIOS/POLARIZADO
 PELIQUESS
 ALEXIS
 Google
 Google",False,60.0,False,,,,"17 calle Poniente, avenida Norte 2nda, La Unidad, 30890 Cacahoat‚àö¬∞n, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJZ9OKsSoLjoURFoWDwXAGq1o,https://maps.google.com/?cid=6533322765783762198,"[{'longText': '2nda', 'shortText': '2nda', 'types': ['subpremise'], 'languageCode': 'en'}, {'longText': 'avenida Norte', 'shortText': 'avenida Norte', 'types': ['route'], 'languageCode': 'en'}, {'longText': 'La Unidad', 'shortText': 'La Unidad', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Cacahoatán', 'shortText': 'Cacahoatán', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30890', 'shortText': '30890', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-92.165305,"Farmacia """"Salud Y Vida""""","17 calle Poniente, avenida Norte 2nda, La Unidad, 30890 Cacahoatán, Chis., México",True,Cacahoatan,30890.0,Patrick,False,,,,,111,30890.0,"""""salud y vida""""",7072652.0,FARMACIA SUPERECONOMICA,,464111.0,Farmacias sin minisúper,0 a 5 personas,DECIMA SEPTIMA PONIENTE,CENTRAL NORTE,0.0,30890.0,7.0,Chiapas,15.0,Cacahoatán,1.0,Cacahoatán,62,37.0,2019-11,9622417648.0,,,False,False,False,30890.0,supereconomica,0.5119047619,Match,16.2381178,7,15,1,0062,37,0701500010062,0701500010062037,0701500010062,1359,917.0,442.0,79.0,166.0,36.0,10.98,394.0,391.0,394.0,391.0,0.95,396.0,0.6747608535688006,0.18027961736571008,0.9949494949494949,0.9873737373737373,0.9949494949494949,0.9873737373737373,0.95,10.98
ChIJtUgy96U4jYURzzXmgMjvqQ8,ChIJtUgy96U4jYURzzXmgMjvqQ8_2024-10_left_38.jpg,FARMACIA STA TERESITA,"Google
 A
 telcel
 REPARACION DE CELULARES
 TELEFONGS WORLDO
 PANALA
 -ROUPON
 CANDO DE CONA
 Google",False,60.0,False,,,,"El Calvario, Comitán de Domínguez",,,,,,,,,,,,,,,,,ChIJtUgy96U4jYURzzXmgMjvqQ8,https://maps.google.com/?cid=1128696826068088271&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,"[{'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': 'El Calvario', 'shortText': 'El Calvario', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Comitán de Domínguez', 'shortText': 'Comitán de Domínguez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': '30020', 'shortText': '30020', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-92.139393,FARMACIA STA TERESITA,"El Calvario, 30020 Comitán de Domínguez, Chis., México",True,Comitan,30020.0,,True,,,,,112,,sta teresita,410448.0,FARMACIA SANTA TERESITA,,464111.0,Farmacias sin minisúper,0 a 5 personas,TERCERA NORTE PONIENTE,PRIMERA PONIENTE NORTE,25.0,30019.0,7.0,Chiapas,19.0,Comitán de Domínguez,1.0,Comitán de Domínguez,235,14.0,2010-07,,,,False,False,False,30019.0,santa teresita,0.9246031746,GSV Zip Missing,16.2381178,7,19,1,0235,14,0701900010235,0701900010235014,0701900010235,4876,3026.0,1849.0,203.0,538.0,268.0,9.5,1381.0,1376.0,1377.0,1335.0,0.86,1395.0,0.6205906480721903,0.15196882690730107,0.9899641577060931,0.9863799283154122,0.9870967741935484,0.956989247311828,0.86,9.5
ChIJ0UK1t61AjYURXG2oCJUxoto,ChIJ0UK1t61AjYURXG2oCJUxoto_2024-09_left_274.jpg,Farmacia y Papelería,"Google
 Farmacia
 ‡Æ≤‡Øç
 Papelería
 HORARIO DE ATENCION
 Lunes a Viernes
 7:00-20:00
 Domingos
 09:00-18:00
 Google",False,60.0,False,,,,"Tenam, Comitán de Domínguez",,,,,,,,,,,,,,,,,ChIJ0UK1t61AjYURXG2oCJUxoto,https://maps.google.com/?cid=15754208962660560220&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,"[{'longText': 'Tenam', 'shortText': 'Tenam', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Tenam', 'shortText': 'Tenam', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Comitán de Domínguez', 'shortText': 'Comitán de Domínguez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30065', 'shortText': '30065', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-92.152856,Farmacia y Papelería,"Tenam, 30065 Comitán de Domínguez, Chis., México",True,Comitan,30065.0,,True,,,,,113,,y papelera-a,9589248.0,FARMACIA BETHESDA,,464111.0,Farmacias sin minisúper,0 a 5 personas,CEIBA,LAS ROSAS,0.0,30068.0,7.0,Chiapas,19.0,Comitán de Domínguez,1.0,Comitán de Domínguez,837,24.0,2024-11,,,,False,True,False,30068.0,bethesda,0.4305555556,GSV Zip Missing,16.2381178,7,19,1,0837,24,0701900010837,0701900010837024,0701900010837,1514,973.0,541.0,12.0,62.0,18.0,11.94,460.0,459.0,460.0,459.0,0.97,461.0,0.642668428005284,0.0488771466314399,0.9978308026030369,0.9956616052060737,0.9978308026030369,0.9956616052060737,0.97,11.94
ChIJ8xThSf3Z7IURxNj0EeJNOG8,ChIJ8xThSf3Z7IURxNj0EeJNOG8_2024-07_center_168.jpg,Farmacias el pliego,"Zuz4 Google
 SERENTA
 CALC
 D
 9612178/22
 POLLO PECHUG√ìN
 ROSTICER√çAS
 2024 Goggle
 Google
 CONTENEDOR
 EPOSITA TU BASERA
 Google
 PT CONTENEDOR",False,60.0,False,,,not found,"Av. Central Ote. 259, Ter‚àö¬∞n, 29050 Tuxtla Guti‚àö¬©rrez, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJ8xThSf3Z7IURxNj0EeJNOG8,https://maps.google.com/?cid=8014241170265004228,"[{'longText': '259', 'shortText': '259', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Avenida Central Oriente', 'shortText': 'Av. Central Ote.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Terán', 'shortText': 'Terán', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29050', 'shortText': '29050', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-93.163331,Farmacias el pliego,"Av. Central Ote. 259, Terán, 29050 Tuxtla Gutiérrez, Chis., México",True,Tuxtla Gutierrez,29050.0,Patrick,False,,,,,121,29050.0,farmacias el pliego,9359373.0,FARMACIA YIREH,,464111.0,Farmacias sin minisúper,11 a 30 personas,SEGUNDA ORIENTE SUR,PRIMERA SUR ORIENTE,0.0,29050.0,7.0,Chiapas,101.0,Tuxtla Gutiérrez,1.0,Tuxtla Gutiérrez,065A,30.0,2021-05,,,,False,True,False,29050.0,yireh,0.4748538012,Match,16.2381178,7,101,1,065A,30,071010001065A,071010001065A030,071010001065A,1264,685.0,579.0,51.0,114.0,42.0,11.23,373.0,370.0,373.0,372.0,0.89,373.0,0.5419303797468354,0.1305379746835443,1.0,0.9919571045576407,1.0,0.9973190348525469,0.89,11.23
ChIJe9ET6CYPjoURGxWdVBFsPng,ChIJe9ET6CYPjoURGxWdVBFsPng_2025-04_left_354.jpg,Farmacia Paris,"PRONOSTICOS
 DEPORTIVOS
 FARM
 PAR
 712
 Google
 Google",False,57.1428571,False,,,,"Calle Quinta Pte. 43, Los Naranjos, Centro, Tapachula de C√≥rdova y Ord√≥√±ez",,,,,,,,,,,,,,,,,ChIJe9ET6CYPjoURGxWdVBFsPng,https://maps.google.com/?cid=8664481554797237531,"[{'longText': '43', 'shortText': '43', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Calle Quinta Poniente', 'shortText': 'Calle Quinta Pte.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Los Naranjos', 'shortText': 'Los Naranjos', 'types': ['neighborhood', 'political'], 'languageCode': 'es'}, {'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tapachula de C√≥rdova y Ord√≥√±ez', 'shortText': 'Tapachula de C√≥rdova y Ord√≥√±ez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30700', 'shortText': '30700', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-92.265972,Farmacia Paris,"Calle Quinta Pte. 43, Los Naranjos, Centro, 30700 Tapachula de C√≥rdova y Ord√≥√±ez, Chis., México",True,Tapachula,30700.0,,True,,,,,125,,paris,511272.0,FARMACIA PARIS BAJIO,,464111.0,Farmacias sin minisúper,0 a 5 personas,QUINTA PONIENTE,DECIMA SEGUNDA NORTE,43.0,30700.0,7.0,Chiapas,89.0,Tapachula,1.0,Tapachula de Córdova y Ordóñez,85,24.0,2010-07,9626261670.0,,,False,True,False,30700.0,paris bajio,0.8181818182,GSV Zip Missing,16.2381178,7,89,1,0085,24,0708900010085,0708900010085024,0708900010085,1725,702.0,987.0,57.0,65.0,43.0,10.16,563.0,569.0,569.0,569.0,0.97,571.0,0.40695652173913044,0.07072463768115941,0.9859894921190894,0.9964973730297724,0.9964973730297724,0.9964973730297724,0.97,10.16
ChIJVTUjU3HZ7IURDu2o_zKJ5pU,ChIJVTUjU3HZ7IURDu2o_zKJ5pU_2024-07_left_36.jpg,Esquivar Super Farmacias,"COLECTIV
 4526
 COCHUC
 www.dogo.m
 ELECTRION
 BERONDA COMPUTO TORLEA
 un mundo de limpieza
 ps calidad no cuesta más!
 Google
 Google",False,57.1428571,False,,,,"2a. Ote. Norte s/n, Ter‚àö¬∞n, 29050 Tuxtla Guti‚àö¬©rrez, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJVTUjU3HZ7IURDu2o_zKJ5pU,https://maps.google.com/?cid=10801471608425344270,"[{'longText': 'Terán', 'shortText': 'Terán', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29050', 'shortText': '29050', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-93.163338,Esquivar Super Farmacias,"2a. Ote. Norte s/n, Terán, 29050 Tuxtla Gutiérrez, Chis., México",True,Tuxtla Gutierrez,29050.0,,True,,,,,127,29050.0,esquivar super farmacias,6298433.0,FARMACIAS ESQUIVAR TERAN,FARMACIAS ESQUIVAR SA DE CV,464112.0,Farmacias con minisúper,0 a 5 personas,CENTRAL ORIENTE,SEGUNDA ORIENTE NORTE,221.0,29050.0,7.0,Chiapas,101.0,Tuxtla Gutiérrez,1.0,Tuxtla Gutiérrez,065A,17.0,2010-07,,NOTISAT@ESQUIVAR.COM.MX,,False,False,False,29050.0,farmacias esquivar teran,0.6759259259,Match,16.2381178,7,101,1,065A,17,071010001065A,071010001065A017,071010001065A,1264,685.0,579.0,51.0,114.0,42.0,11.23,373.0,370.0,373.0,372.0,0.89,373.0,0.5419303797468354,0.1305379746835443,1.0,0.9919571045576407,1.0,0.9973190348525469,0.89,11.23
ChIJ0Sg7wKU4jYURyFFdXTxQzxE,ChIJ0Sg7wKU4jYURyFFdXTxQzxE_2025-04_center_0.jpg,FARMACIA NUEVA ESPERANZA,"Google
 2025 Google
 FARMACIA
 MEYA
 ESPERANIA
 025 Gandle
 FARMACIA NUEVA ESPERANZA
 ALTO
 Google
 Google",False,56.25,,,,,"Cruz Grande, Comitán de Domínguez",,,,,,,,,,,,,,,,,ChIJ0Sg7wKU4jYURyFFdXTxQzxE,https://maps.google.com/?cid=1283332639018537416&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,"[{'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': 'Cruz Grande', 'shortText': 'Cruz Grande', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Comitán de Domínguez', 'shortText': 'Comitán de Domínguez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': '30019', 'shortText': '30019', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-92.138991,FARMACIA NUEVA ESPERANZA,"Cruz Grande, 30019 Comitán de Domínguez, Chis., México",True,Comitan,30019.0,,True,,,,,129,,nueva esperanza,367473.0,FARMACIA NUEVA ESPERANZA,,464111.0,Farmacias sin minisúper,0 a 5 personas,CUARTA NORTE PONIENTE,PRIMERA PONIENTE NORTE,21.0,30019.0,7.0,Chiapas,19.0,Comitán de Domínguez,1.0,Comitán de Domínguez,235,3.0,2010-07,9636323182.0,,,True,True,True,30019.0,nueva esperanza,1.0,GSV Zip Missing,16.2381178,7,19,1,0235,3,0701900010235,0701900010235003,0701900010235,4876,3026.0,1849.0,203.0,538.0,268.0,9.5,1381.0,1376.0,1377.0,1335.0,0.86,1395.0,0.6205906480721903,0.15196882690730107,0.9899641577060931,0.9863799283154122,0.9870967741935484,0.956989247311828,0.86,9.5
ChIJjchFe5Q_jYUR5nN519Oyhlc,ChIJjchFe5Q_jYUR5nN519Oyhlc_2024-10_right_281.jpg,Farmacia So&Jav,"02625 Google
 Centro Electrico Castellanos
 12 y 24 volts. Maquinaria Pesada
 Marchas
 Alternadores
 Luces
 Alarmas
 Irstalaciones
 Recargas de clima
 Google
 Google",False,55.5555556,False,,,,"Prolongacion Avenida 18 de Marzo, Mariano N. Ruiz, Comitán de Domínguez",,,,,,,,,,,,,,,,,ChIJjchFe5Q_jYUR5nN519Oyhlc,https://maps.google.com/?cid=6306924951101862886&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,"[{'longText': 'Prolongacion Avenida 18 de Marzo', 'shortText': 'Prolongacion Avenida 18 de Marzo', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Mariano N. Ruiz', 'shortText': 'Mariano N. Ruiz', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Comitán de Domínguez', 'shortText': 'Comitán de Domínguez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30077', 'shortText': '30077', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-92.122255,Farmacia So&Jav,"Prolongacion Avenida 18 de Marzo, Mariano N. Ruiz, 30077 Comitán de Domínguez, Chis., México",True,Comitan,30077.0,Gisella,True,,,,,138,,so&jav,10022248.0,FARMACIA SO&JAD,,464112.0,Farmacias con minisúper,0 a 5 personas,18 DE MARZO,VIGESIMA QUINTA SUR ORIENTE,,30077.0,7.0,Chiapas,19.0,Comitán de Domínguez,1.0,Comitán de Domínguez,339,22.0,2024-11,,,,False,True,False,30077.0,so&jad,0.8888888889,GSV Zip Missing,16.2381178,7,19,1,0339,22,0701900010339,0701900010339022,0701900010339,1738,871.0,867.0,55.0,173.0,58.0,9.32,439.0,433.0,438.0,422.0,1.08,440.0,0.501150747986191,0.13118527042577677,0.9977272727272727,0.9840909090909091,0.9954545454545455,0.9590909090909091,1.08,9.32
ChIJW--ocAk_jYURBdQ-cBODKMo,ChIJW--ocAk_jYURBdQ-cBODKMo_2024-12_center_354.jpg,Farmacias La Piedad,"PATERIA
 mega
 OREO Y MENUDEO
 RIA OMEGA
 Google
 Google",False,55.5555556,False,,,,"11A. Sur Oriente, La Pileta, Comitán de Domínguez",,,,,,,,,,,,,,,,,ChIJW--ocAk_jYURBdQ-cBODKMo,https://maps.google.com/?cid=14567037114240652293,"[{'longText': '11A. Sur Oriente', 'shortText': '11A. Sur Oriente', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'La Pileta', 'shortText': 'La Pileta', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Comitán de Domínguez', 'shortText': 'Comitán de Domínguez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30029', 'shortText': '30029', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-92.135353,Farmacias La Piedad,"11A. Sur Oriente, La Pileta, 30029 Comitán de Domínguez, Chis., México",True,Comitan,30029.0,Gisella,True,,,,,139,,farmacias la piedad,412681.0,FARMACIA LA PIEDAD,,464111.0,Farmacias sin minisúper,0 a 5 personas,DECIMA PRIMERA SUR PONIENTE,QUINTA PONIENTE SUR,0.0,30029.0,7.0,Chiapas,19.0,Comitán de Domínguez,1.0,Comitán de Domínguez,502,16.0,2014-12,,FARLAPIEDAD82@HOTMAIL.COM,,False,True,False,30029.0,la piedad,0.5395711501,GSV Zip Missing,16.2381178,7,19,1,0502,16,0701900010502,0701900010502016,0701900010502,3398,1611.0,1779.0,120.0,270.0,156.0,9.08,886.0,883.0,887.0,871.0,0.99,890.0,0.474102413184226,0.11477339611536198,0.9955056179775281,0.9921348314606742,0.996629213483146,0.9786516853932584,0.99,9.08
ChIJ-yVpdWhF7YURLQGEsazTb20,ChIJ-yVpdWhF7YURLQGEsazTb20_2023-07_right_270.jpg,FARMACIA La Esperanza,"A La Esperanza
 Electrolit
 Barinicil Con
 agin
 Proxalin Plus
 Paracetamol Nape
 Deportes Urbina
 FABRICACION DE UNIFORMES DEPORTIVOS
 ESCOLARES E INDUSTRIALES
 SERIGRAFIA Y BORDADOS
 FUTBOL
 ETBOLL Y MAS
 PRESUPUESTO SIN COMPROMISO 967 191 41 90
 126-B
 9999
 Google
 ¬© Google",False,55.5555556,False,,,,"El Sumidero 128, El Relicario, San Crist√≥bal de las Casas",,,,,,,,,,,,,,,,,ChIJ-yVpdWhF7YURLQGEsazTb20,https://maps.google.com/?cid=7885754211215081773,"[{'longText': '128', 'shortText': '128', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'El Sumidero', 'shortText': 'El Sumidero', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'El Relicario', 'shortText': 'El Relicario', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Crist√≥bal de las Casas', 'shortText': 'San Crist√≥bal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29286', 'shortText': '29286', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-92.640135,FARMACIA La Esperanza,"El Sumidero 128, El Relicario, 29286 San Crist√≥bal de las Casas, Chis., México",True,San Cristobal de las Casas,29286.0,Gisella,True,,,,,141,,la esperanza,458219.0,FARMACIA LA ESPERANZA,,464111.0,Farmacias sin minisúper,0 a 5 personas,MINISTRA MARGARITA LUNA RAMOS,LICENCIADO GUSTAVO FLORES MORALES,126.0,29286.0,7.0,Chiapas,78.0,San Cristóbal de las Casas,1.0,San Cristóbal de las Casas,787,16.0,2010-07,,,,False,True,False,29286.0,la esperanza,1.0,GSV Zip Missing,16.2381178,7,78,1,0787,16,0707800010787,0707800010787016,0707800010787,4022,2542.0,1475.0,166.0,448.0,96.0,11.61,1062.0,1062.0,1062.0,1052.0,0.94,1062.0,0.6320238687220289,0.15266036797613128,1.0,1.0,1.0,0.9905838041431262,0.94,11.61
ChIJUVjOg1pF7YURma-DbE43AE4,ChIJUVjOg1pF7YURma-DbE43AE4_2023-07_left_303.jpg,FARMACIA Lagos,"TECATE
 23 Google
 FARM
 ASPIRINA
 tabcin
 Electrolit
 rech
 Google
 Google",False,55.5555556,False,,,,"Playades 68, San Juan de los Lagos, San Crist√≥bal de las Casas",,,,,,,,,,,,,,,,,ChIJUVjOg1pF7YURma-DbE43AE4,https://maps.google.com/?cid=5620553144925925273,"[{'longText': '68', 'shortText': '68', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Playades', 'shortText': 'Playades', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'San Juan de los Lagos', 'shortText': 'San Juan de los Lagos', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Crist√≥bal de las Casas', 'shortText': 'San Crist√≥bal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29296', 'shortText': '29296', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-92.629034,FARMACIA Lagos,"Playades 68, San Juan de los Lagos, 29296 San Crist√≥bal de las Casas, Chis., México",True,San Cristobal de las Casas,29296.0,Gisella,True,,,,,143,,lagos,10184508.0,FARMACIAS LAGOS,,464111.0,Farmacias sin minisúper,0 a 5 personas,PLEYADES,SANTO TOMAS,67.0,29296.0,7.0,Chiapas,78.0,San Cristóbal de las Casas,1.0,San Cristóbal de las Casas,058A,8.0,2024-11,9671618454.0,,,False,True,False,29296.0,farmacias lagos,0.5111111111,GSV Zip Missing,16.2381178,7,78,1,058A,8,070780001058A,070780001058A008,070780001058A,4803,2771.0,2031.0,148.0,415.0,205.0,10.1,1115.0,1127.0,1128.0,1100.0,1.15,1131.0,0.576931084738705,0.11721840516343952,0.9858532272325375,0.9964633068081344,0.9973474801061007,0.9725906277630415,1.15,10.1
ChIJ_1XGNzdF7YURC7BfeyJWhqM,ChIJ_1XGNzdF7YURC7BfeyJWhqM_2024-07_right_32.jpg,Farmacia San Nicolas,"FRUTERM
 LA GUERITA RP
 Frutas
 Verduras
 Especias
 Huevos de Ranc
 ÈÖ•
 Calle Francisco leon
 Berio dedage
 9671
 #elodebemosasáncristobal
 Google
 24 Copple
 COM
 Google",False,55.5555556,False,,,,"Francisco Le√≥n 90, Barrio de Guadalupe, San Crist√≥bal de las Casas",,,,,,,,,,,,,,,,,ChIJ_1XGNzdF7YURC7BfeyJWhqM,https://maps.google.com/?cid=11783200181160226827,"[{'longText': '90', 'shortText': '90', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Francisco Le√≥n', 'shortText': 'Francisco Le√≥n', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Barrio de Guadalupe', 'shortText': 'Barrio de Guadalupe', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Crist√≥bal de las Casas', 'shortText': 'San Crist√≥bal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29250', 'shortText': '29250', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-92.627519,Farmacia San Nicolas,"Francisco Le√≥n 90, Barrio de Guadalupe, 29250 San Crist√≥bal de las Casas, Chis., México",True,San Cristobal de las Casas,29250.0,Gisella,True,,,,,144,,san nicolas,10706471.0,FARMACIA SAN NICOLAS,,464111.0,Farmacias sin minisúper,0 a 5 personas,FRANCISCO LEON,JESUS MARTINEZ ROJAS,90.0,29030.0,7.0,Chiapas,78.0,San Cristóbal de las Casas,1.0,San Cristóbal de las Casas,77,11.0,2024-11,,,,False,True,False,29030.0,san nicolas,1.0,GSV Zip Missing,16.2381178,7,78,1,0077,11,0707800010077,0707800010077011,0707800010077,7069,4077.0,2984.0,164.0,506.0,215.0,11.74,1997.0,1996.0,1997.0,1981.0,0.84,1998.0,0.5767435280803508,0.09478002546329042,0.9994994994994995,0.998998998998999,0.9994994994994995,0.9914914914914915,0.84,11.74
