id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,nom_vial,nom_v_e_1,numero_ext,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,latitud,longitud,fecha_alta,telefono,correoelec,www,PADO_geo,location_match,name_match,reason_for_checking,RA,Pharmacy,PADO,Chain,NO GSV,Permanently_closed,Note,GSV DATE
350462,FARMACIA SAN LORENZO,,464111,Farmacias sin minisúper,0 a 5 personas,BELISARIO DOMINGUEZ,CONSTITUCION,0,29700,7,Chiapas,5,Amatán,1,Amatán,47,9,17.37376315,-92.81769025,2010-07,9611524044,,,TRUE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,MARKED IN GSV Farmacia san lorenzo,
350479,FARMACIA EL ANGEL,,464111,Farmacias sin minisúper,0 a 5 personas,CENTRAL,BELISARIO DOMINGUEZ,0,29700,7,Chiapas,5,Amatán,1,Amatán,47,2,17.37476103,-92.81654895,2010-07,,,,FALSE,FALSE,TRUE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
350539,FARMACIA NUESTRA SEÑORA DE LA LUZ,,464111,Farmacias sin minisúper,0 a 5 personas,CENTRAL,NINGUNO,,29700,7,Chiapas,5,Amatán,1,Amatán,70,62,17.37122289,-92.81950953,2010-07,9321087913,,,FALSE,TRUE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,MARKED IN GSV FARMACIA NUESTRA SRA DE LA LUZ,
350556,FARMACIA SAN JUDAS TADEO,,464111,Farmacias sin minisúper,0 a 5 personas,CENTRAL,LAZARO CARDENAS,0,29700,7,Chiapas,5,Amatán,1,Amatán,70,2,17.37106813,-92.81964241,2010-07,9321287586,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
6939985,FARMACIA REGALO DE DIOS,,464111,Farmacias sin minisúper,0 a 5 personas,CENTRAL,GUADALUPE,,29700,7,Chiapas,5,Amatán,1,Amatán,70,1,17.37232457,-92.81917204,2019-11,9321249047,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
6940046,FARMACIA LA CENTRAL,,464111,Farmacias sin minisúper,0 a 5 personas,CENTRAL,GUADALUPE,,29700,7,Chiapas,5,Amatán,1,Amatán,70,39,17.37311072,-92.81885561,2019-11,,,,FALSE,TRUE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
6940047,FARMACIA DE MAMA,,464112,Farmacias con minisúper,0 a 5 personas,CENTRAL,GUADALUPE,0,29700,7,Chiapas,5,Amatán,1,Amatán,70,39,17.37305836,-92.81888739,2019-11,,,,FALSE,TRUE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
9965838,FARMACIA SIN NOMBRE,,464111,Farmacias sin minisúper,0 a 5 personas,CENTRAL,BENITO JUAREZ,,29700,7,Chiapas,5,Amatán,1,Amatán,70,4,17.372931,-92.81887703,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
10384519,FARMACIA,,464112,Farmacias con minisúper,0 a 5 personas,CENTRAL,BELISARIO DOMINGUEZ,0,29700,7,Chiapas,5,Amatán,1,Amatán,47,9,17.37359302,-92.81845576,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
439519,FARMACIA ROZZIO,,464111,Farmacias sin minisúper,0 a 5 personas,CENTRAL,SIN REFERENCIA,,30940,7,Chiapas,6,Amatenango de la Frontera,38,El Pacayal,97,11,15.59860266,-92.04238744,2014-12,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
439532,FARMACIA RIO FARMA,,464111,Farmacias sin minisúper,0 a 5 personas,CENTRAL,5 DE MAYO,,30940,7,Chiapas,6,Amatenango de la Frontera,38,El Pacayal,97,5,15.59836197,-92.04196759,2014-12,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,INDEPENDENT,,,,
503322,FARMACIA LA UNICA,,464112,Farmacias con minisúper,0 a 5 personas,GRIJALVA,NINGUNO,0,30930,7,Chiapas,6,Amatenango de la Frontera,1,Amatenango de la Frontera,63,1,15.43498146,-92.11416388,2010-07,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
503465,FARMACIA DE DIOS,,464111,Farmacias sin minisúper,0 a 5 personas,CUAUHTEMOC,CENTRAL,,30940,7,Chiapas,6,Amatenango de la Frontera,38,El Pacayal,97,3,15.59737932,-92.0420341,2010-07,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
8152204,FARMACIA SAN MIGUEL,,464111,Farmacias sin minisúper,0 a 5 personas,GUILLEN,NINGUNO,0,30940,7,Chiapas,6,Amatenango de la Frontera,38,El Pacayal,97,21,15.59942153,-92.04225598,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
8152269,FARMCIA,,464111,Farmacias sin minisúper,0 a 5 personas,MATAMOROS,CENTRAL,,30940,7,Chiapas,6,Amatenango de la Frontera,38,El Pacayal,82,6,15.59949372,-92.0430307,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
8152378,FARMACIA BELEN,,464112,Farmacias con minisúper,0 a 5 personas,LOS LAURELES,NINGUNO,,30940,7,Chiapas,6,Amatenango de la Frontera,38,El Pacayal,82,9,15.59861198,-92.04566076,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
9386169,FARMACIA VIDA,,464111,Farmacias sin minisúper,0 a 5 personas,SAN NICOLAS,VICENTE GUERRERO,,29430,7,Chiapas,7,Amatenango del Valle,1,Amatenango del Valle,60,22,16.52704348,-92.4286017,2021-11,9921022811,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
9413576,FARMACIA SANTA LUCIA,,464111,Farmacias sin minisúper,0 a 5 personas,REVOLUCION,5 DE MAYO,0,29430,7,Chiapas,7,Amatenango del Valle,1,Amatenango del Valle,60,1,16.52903306,-92.43352422,2023-11,9921107724,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
9453925,FARMACIA GUADALUPANA,,464112,Farmacias con minisúper,0 a 5 personas,20 DE NOVIEMBRE,REVOLUCION,0,29430,7,Chiapas,7,Amatenango del Valle,1,Amatenango del Valle,60,4,16.52844091,-92.43359334,2023-11,9921187021,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
11096695,FARMACIA JEHOVA ES MI PASTOR,,464111,Farmacias sin minisúper,0 a 5 personas,20 DE NOVIEMBRE,NINGUNO,0,29430,7,Chiapas,7,Amatenango del Valle,1,Amatenango del Valle,60,31,16.52804796,-92.4296004,2024-11,9921105282,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
432468,FARMACIA CRISTAL,,464111,Farmacias sin minisúper,0 a 5 personas,QUINTA ORIENTE NORTE,SEXTA NORTE ORIENTE,0,30370,7,Chiapas,8,Angel Albino Corzo,1,Jaltenango de la Paz (Ángel Albino Corzo),176,28,15.87248921,-92.71689142,2014-12,992111690,,,FALSE,TRUE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
432473,FARMACIA BETEL,,464111,Farmacias sin minisúper,0 a 5 personas,QUINTA ORIENTE NORTE,SEXTA NORTE ORIENTE,0,30370,7,Chiapas,8,Angel Albino Corzo,1,Jaltenango de la Paz (Ángel Albino Corzo),176,28,15.87233224,-92.71704888,2014-12,965651070,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
432640,OFICINAS ADMINISTRATIVAS DE COMIALEX,COMIALEX SA DE CV,464112,Farmacias con minisúper,0 a 5 personas,PRIMERA NORTE ORIENTE,Ninguno,,30370,7,Chiapas,8,Angel Albino Corzo,1,Jaltenango de la Paz (Ángel Albino Corzo),180,19,15.8723592,-92.7231774,2010-07,,71560ALBINO@GMAIL.COM,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,"NAME MUST BE WRONG, PHARMACY FOUND AT 15° 52' 20.4931"" N 92° 43' 23.4386"" W",
496861,FARMACIA SIN NOMBRE,,464111,Farmacias sin minisúper,0 a 5 personas,NINGUNO,NINGUNO,,30370,7,Chiapas,8,Angel Albino Corzo,16,Nueva Palestina,212,2,15.80832081,-92.75099623,2010-07,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,TRUE,,,
496876,FARMACIA Y ABARROTES XIHUMARA,,464112,Farmacias con minisúper,0 a 5 personas,NINGUNO,NINGUNO,,30370,7,Chiapas,8,Angel Albino Corzo,16,Nueva Palestina,212,13,15.80575544,-92.75105698,2010-07,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,TRUE,,,
496881,FARMACIA LUPITA,,464112,Farmacias con minisúper,0 a 5 personas,NINGUNO,NINGUNO,,30370,7,Chiapas,8,Angel Albino Corzo,16,Nueva Palestina,212,3,15.8070004,-92.75098489,2014-12,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,TRUE,,,
496912,FARMACIA Y ABARROTES BIGTKEYMAR,,464112,Farmacias con minisúper,0 a 5 personas,NINGUNO,NINGUNO,,30370,7,Chiapas,8,Angel Albino Corzo,16,Nueva Palestina,231,5,15.80692361,-92.74921937,2014-12,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,TRUE,,,
497032,FARMACIA DEL PUEBLO,,464112,Farmacias con minisúper,0 a 5 personas,CENTRAL NORTE,SEGUNDA NORTE PONIENTE,,30370,7,Chiapas,8,Angel Albino Corzo,1,Jaltenango de la Paz (Ángel Albino Corzo),180,26,15.87332273,-92.72284722,2010-07,9926551025,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
497054,FARMACIA DEL AHORRO FAMILIAR,,464112,Farmacias con minisúper,0 a 5 personas,PRIMERA NORTE ORIENTE,PRIMERA ORIENTE NORTE,,30370,7,Chiapas,8,Angel Albino Corzo,1,Jaltenango de la Paz (Ángel Albino Corzo),180,20,15.87248172,-92.72318435,2010-07,9926551124,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
497087,FARMACIA SIMILAR,,464112,Farmacias con minisúper,0 a 5 personas,PRIMERA NORTE ORIENTE,PRIMERA ORIENTE NORTE,,30370,7,Chiapas,8,Angel Albino Corzo,1,Jaltenango de la Paz (Ángel Albino Corzo),180,19,15.87202487,-92.72280575,2010-07,9926550776,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
497247,FARMACIA CAMACHO,,464111,Farmacias sin minisúper,0 a 5 personas,SEGUNDA ORIENTE SUR,CENTRAL ORIENTE,0,30370,7,Chiapas,8,Angel Albino Corzo,1,Jaltenango de la Paz (Ángel Albino Corzo),195,7,15.87030055,-92.72319004,2010-07,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
497420,FARMACIA LA REINA,,464111,Farmacias sin minisúper,0 a 5 personas,TERCERA ORIENTE NORTE,PRIMERA NORTE ORIENTE,,30370,7,Chiapas,8,Angel Albino Corzo,1,Jaltenango de la Paz (Ángel Albino Corzo),180,1,15.87110486,-92.72090931,2010-07,9926550398,,,TRUE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
6298602,FARMACIAS ESQUIVAR SUCURSAL JALTENANGO,FARMACIAS ESQUIVAR SA DE CV,464112,Farmacias con minisúper,0 a 5 personas,CENTRAL SUR,PRIMERA SUR ORIENTE,8,30370,7,Chiapas,8,Angel Albino Corzo,1,Jaltenango de la Paz (Ángel Albino Corzo),195,20,15.8716266,-92.72432382,2011-03,,NOTISAT@ESQUIVAR.COM.MX,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,"15.8718996,-92.7240679",
7733998,FARMACIA BETEL,,464111,Farmacias sin minisúper,0 a 5 personas,PRIMERA SUR ORIENTE,SEGUNDA ORIENTE SUR,,30370,7,Chiapas,8,Angel Albino Corzo,1,Jaltenango de la Paz (Ángel Albino Corzo),195,1,15.86992597,-92.72322613,2019-11,,,,TRUE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,INDEPENDENT,,,,
7734224,FARMACIA SANTA RITA,,464112,Farmacias con minisúper,0 a 5 personas,QUINTA ORIENTE NORTE,SEXTA NORTE ORIENTE,0,30370,7,Chiapas,8,Angel Albino Corzo,1,Jaltenango de la Paz (Ángel Albino Corzo),176,28,15.87260843,-92.7167718,2019-11,9921026708,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
7734277,FARMACIA MULTIMEDICA,,464112,Farmacias con minisúper,0 a 5 personas,QUINTA NORTE ORIENTE,CUARTA ORIENTE NORTE,0,30370,7,Chiapas,8,Angel Albino Corzo,1,Jaltenango de la Paz (Ángel Albino Corzo),176,15,15.87238734,-92.71767639,2019-11,9651106016,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,INDEPENDET,,,,
7734451,FARMACIA ESQUIPULAS,,464112,Farmacias con minisúper,0 a 5 personas,TERCERA NORTE ORIENTE,SEGUNDA ORIENTE NORTE,,30370,7,Chiapas,8,Angel Albino Corzo,1,Jaltenango de la Paz (Ángel Albino Corzo),180,7,15.87231633,-92.72039653,2019-11,9611797387,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
7734505,FARMACIA DE DIOS,,464112,Farmacias con minisúper,0 a 5 personas,CENTRAL NORTE,SEGUNDA NORTE ORIENTE,,30370,7,Chiapas,8,Angel Albino Corzo,1,Jaltenango de la Paz (Ángel Albino Corzo),180,21,15.87358375,-92.72242519,2019-11,9921039650,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
8999128,FARMACIA AUXILIADORA,,464112,Farmacias con minisúper,0 a 5 personas,QUINTA ORIENTE NORTE,SEPTIMA NORTE ORIENTE,0,30370,7,Chiapas,8,Angel Albino Corzo,1,Jaltenango de la Paz (Ángel Albino Corzo),176,12,15.87354966,-92.71594971,2019-11,9611660936,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
9044361,VENTA DE MEDICAMENTOS SIN NOMBRE,,464111,Farmacias sin minisúper,0 a 5 personas,NINGUNO,NINGUNO,,30370,7,Chiapas,8,Angel Albino Corzo,16,Nueva Palestina,212,22,15.80903114,-92.74996914,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,TRUE,,,
9410373,FARMACIAS SANTA CRUZ,SUPER FARMACIAS DEL SURESTE SA DE CV,464112,Farmacias con minisúper,0 a 5 personas,PRIMERA ORIENTE NORTE,PRIMERA PONIENTE NORTE,0,,7,Chiapas,8,Angel Albino Corzo,1,Jaltenango de la Paz (Ángel Albino Corzo),180,25,15.8727252,-92.72355494,2023-11,,FCIA_SANTACRUZ@YAHOO.COM,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,"15° 52' 21.8107"" N 92° 43' 24.7976"" W",
9474188,FARMACIAS YZA SUC 0070 JALTENANGO,FARMACON SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,CENTRAL SUR,Primera Sur Oriente,,30370,7,Chiapas,8,Angel Albino Corzo,1,Jaltenango de la Paz (Ángel Albino Corzo),195,20,15.87140338,-92.72453029,2024-05,,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,"15° 52' 17.0522"" N 92° 43' 28.3091"" W",
490939,FARMACIA EL ALBA,,464111,Farmacias sin minisúper,0 a 5 personas,PRIMERA ORIENTE,PRIMERA SUR,0,30450,7,Chiapas,9,Arriaga,1,Arriaga,014A,8,16.23392479,-93.90089611,2010-07,,,,TRUE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
491301,FARMACIA CAYED S,,464111,Farmacias sin minisúper,0 a 5 personas,FRANCISCO SARABIA,RIO GRANDE,0,30450,7,Chiapas,9,Arriaga,1,Arriaga,243,7,16.24037377,-93.88756564,2010-07,9666622544,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,INDEPENDENT,,,,
491825,FARMACIA SAN ISIDRO,,464111,Farmacias sin minisúper,0 a 5 personas,CENTRAL SUR,CENTRAL,0,30450,7,Chiapas,9,Arriaga,1,Arriaga,135,15,16.23479388,-93.90044341,2010-07,9661273782,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,"16° 14' 5.258"" N 93° 54' 1.5962"" W",
491912,FARMACIA SAGRADO CORAZON DE JESUS,,464111,Farmacias sin minisúper,0 a 5 personas,SEGUNDA SUR,DECIMA PRIMERA PONIENTE,965,30450,7,Chiapas,9,Arriaga,1,Arriaga,135,33,16.23090183,-93.90472689,2010-07,,,,FALSE,TRUE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
6871796,FARMACIAS SIMILARES ARRIAGA 1,,464111,Farmacias sin minisúper,0 a 5 personas,PRIMERA SUR,Tercera Oriente,218,30450,7,Chiapas,9,Arriaga,1,Arriaga,014A,1,16.23293251,-93.90041085,2019-04,,ARRIAGAF470@GMAIL.COM,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,FARMACIAS SIMILARES,,,,
6878251,FARMACIAS SANTA CRUZ,SUPER FARMACIAS DEL SURESTE SA DE CV,464112,Farmacias con minisúper,0 a 5 personas,PRIMERA SUR,NINGUNO,8,,7,Chiapas,9,Arriaga,1,Arriaga,014A,2,16.23398695,-93.89956839,2019-04,,FCIA_SANTACRUZ@YAHOO.COM,WWW.FARMACIASANTACRUZ.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,"16° 14' 2.3528"" N 93° 53' 58.4462"" W",
6881368,FARMACIAS SIMILARES ARRIAGA 2,,464111,Farmacias sin minisúper,0 a 5 personas,PRIMERA NORTE,Central,,30450,7,Chiapas,9,Arriaga,1,Arriaga,014A,11,16.23501985,-93.89876967,2019-04,,ARRIAGA2F2146@GMAIL.COM,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,FARMACIAS SIMILARES,,,,
7535494,FARMACIA SAN JUAN,,464112,Farmacias con minisúper,0 a 5 personas,CUARTA SUR PONIENTE,CENTRAL SUR,0,30462,7,Chiapas,9,Arriaga,41,Emiliano Zapata,173,5,16.16960666,-94.06759495,2019-11,9661046811,,,FALSE,FALSE,TRUE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
8055426,FARMACIA MEXICO,,464111,Farmacias sin minisúper,0 a 5 personas,FRANCISCO SARABIA,RIO GRANDE,218,30450,7,Chiapas,9,Arriaga,1,Arriaga,243,7,16.24112582,-93.88711969,2019-11,9666621952,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
8239524,FARMACIA RUBI,,464111,Farmacias sin minisúper,0 a 5 personas,PRIMERA ORIENTE,PRIMERA SUR,0,30450,7,Chiapas,9,Arriaga,1,Arriaga,014A,1,16.23320388,-93.89992902,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
9298678,FARMACIAS DEL AHORRO CHS TXTN PRIMERA NORTE,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,464111,Farmacias sin minisúper,11 a 30 personas,SEGUNDA ORIENTE,Independencia,,30450,7,Chiapas,9,Arriaga,1,Arriaga,014A,17,16.23531997,-93.89807255,2020-11,,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
9410898,FARMACIAS DEL AHORRO CHS AR1N TAPACHULA 1A. NORTE,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,464111,Farmacias sin minisúper,11 a 30 personas,SEGUNDA ORIENTE,Primera Norte,7,30450,7,Chiapas,9,Arriaga,1,Arriaga,014A,17,16.23550608,-93.89831566,2024-05,,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,FARMACIAS DEL AHORRO,,,FARMACIAS DEL AHORRO 1A. Norte,
9482506,FARMACIAS YZA SUC 0040 PARQUE ARRIAGA,FARMACON SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,SEGUNDA ORIENTE,Primera Norte,651,30450,7,Chiapas,9,Arriaga,1,Arriaga,014A,16,16.23585591,-93.89879237,2024-05,,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,"16° 14' 9.0812"" N 93° 53' 55.6526"" W",
9548079,FARMACIA 24 HORAS,,464112,Farmacias con minisúper,0 a 5 personas,FRANCISCO SARABIA,RIO GRANDE,,30450,7,Chiapas,9,Arriaga,1,Arriaga,243,7,16.24016644,-93.88773667,2024-11,9661136722,,,TRUE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
9986118,FARMACIA BIOMEDICA,,464111,Farmacias sin minisúper,0 a 5 personas,PRIMERA ORIENTE,PRIMERA SUR,0,30450,7,Chiapas,9,Arriaga,1,Arriaga,014A,8,16.23392429,-93.9008868,2024-11,,,,TRUE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,INDEPENDENT,,,"16° 14' 2.1275"" N 93° 54' 3.1925"" W",
10073946,FARMACIA DEL SUR,,464111,Farmacias sin minisúper,0 a 5 personas,PRIMERA SUR,PRIMERA ORIENTE,0,30450,7,Chiapas,9,Arriaga,1,Arriaga,014A,8,16.23325921,-93.9002809,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,INDEPENDENT,,,"16° 13' 59.7331"" N 93° 54' 1.0112"" W",
10382491,FARMACIA ALFA MEDIC,,464111,Farmacias sin minisúper,0 a 5 personas,CENTRAL,TERCERA NORTE,0,30450,7,Chiapas,9,Arriaga,1,Arriaga,014A,11,16.23465814,-93.89861968,2024-11,,,,TRUE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,INDEPENDENT,,,"16° 14' 4.7692"" N 93° 53' 55.0309"" W",
10866872,FARMACIA BIOMEDICA,,464111,Farmacias sin minisúper,0 a 5 personas,PRIMERA ORIENTE,PRIMERA SUR,0,30450,7,Chiapas,9,Arriaga,1,Arriaga,014A,1,16.23316483,-93.89987524,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,"16° 13' 59.3933"" N 93° 53' 59.5507"" W",
10992080,FARMA EXPRESS,,464111,Farmacias sin minisúper,0 a 5 personas,PRIMERA ORIENTE NORTE,SEGUNDA NORTE ORIENTE,0,30462,7,Chiapas,9,Arriaga,41,Emiliano Zapata,188,1,16.17360651,-94.06255541,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,"16° 10' 24.9834"" N 94° 3' 45.1994"" W",
11362514,FARMACIA NUCLEO MEDICO SAN MIGUEL,,464111,Farmacias sin minisúper,0 a 5 personas,PRIMERA ORIENTE SUR,CUARTA SUR ORIENTE,0,30462,7,Chiapas,9,Arriaga,41,Emiliano Zapata,173,4,16.1694825,-94.06578071,2024-11,,,,TRUE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,INDEPENDENT,,,"16° 10' 10.137"" N 94° 3' 56.8105"" W",
11632853,FARMACIA 4 HERMANOS,,464111,Farmacias sin minisúper,0 a 5 personas,CENTRAL NORTE,PRIMERA NORTE PONIENTE,0,30462,7,Chiapas,9,Arriaga,41,Emiliano Zapata,188,5,16.17410131,-94.06353583,2024-11,,,,TRUE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
509554,FARMACIA SOLIDARIA,,464111,Farmacias sin minisúper,0 a 5 personas,IGNACIO ZARAGOZA,NINGUNO,0,30950,7,Chiapas,10,Bejucal de Ocampo,1,Bejucal de Ocampo,32,3,15.45595577,-92.15859518,2010-07,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,TRUE,,,
440126,COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y NATURISTA SIN NOMBRE,,464112,Farmacias con minisúper,0 a 5 personas,PRIMERA PONIENTE SUR,PRIMERA SUR PONIENTE,,30130,7,Chiapas,11,Bella Vista,1,Bella Vista,003A,13,15.5821614,-92.24624498,2014-12,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
508797,FARMACIA EL CENTRO,,464111,Farmacias sin minisúper,0 a 5 personas,CENTRAL SUR,TERCERA SUR ORIENTE,0,30130,7,Chiapas,11,Bella Vista,1,Bella Vista,003A,11,15.58173113,-92.24536194,2010-07,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
7735022,FARMACIA JOSUE,,464111,Farmacias sin minisúper,0 a 5 personas,CENTRAL SUR,CENTRAL PONIENTE,,30130,7,Chiapas,11,Bella Vista,1,Bella Vista,003A,3,15.58325954,-92.24536232,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
7735027,FARMACIA ANTIDOTO,,464111,Farmacias sin minisúper,0 a 5 personas,PRIMERA SUR PONIENTE,PRIMERA PONIENTE SUR,,30130,7,Chiapas,11,Bella Vista,1,Bella Vista,003A,3,15.58256394,-92.24555383,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
8055921,CONSULTORIO NATURISTA RAICES DE LA INDIA,,464111,Farmacias sin minisúper,0 a 5 personas,PRIMERA SUR PONIENTE,CENTRAL SUR,,30130,7,Chiapas,11,Bella Vista,1,Bella Vista,003A,12,15.58248169,-92.2456772,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
9254975,FARMACIA BELLAVISTA,,464111,Farmacias sin minisúper,0 a 5 personas,CENTRAL SUR,TERCERA SUR ORIENTE,,30130,7,Chiapas,11,Bella Vista,1,Bella Vista,003A,11,15.5824497,-92.24531352,2020-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
425434,FARMACRUZ,,464111,Farmacias sin minisúper,0 a 5 personas,CUARTA PONIENTE SUR,CUARTA SUR PONIENTE,0,29130,7,Chiapas,12,Berriozábal,1,Berriozábal,111,37,16.79650566,-93.27635371,2014-12,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
426237,DISPENSARIO MEDICO EL SAMARITANO,,464112,Farmacias con minisúper,0 a 5 personas,SEXTA PONIENTE NORTE,SEGUNDA NORTE PONIENTE,0,29130,7,Chiapas,12,Berriozábal,1,Berriozábal,008A,48,16.80227568,-93.27731232,2014-12,9614553125,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
